idx,anger,happy,sad,fear,surprise,disgust,emoticon,cnt,emoji,name,group,sub_group
orange_circle,0.0,1.0,0.0,0.0,0.0,0.0,orange_circle,10,🟠,orange circle,Symbols,geometric
person_walking_medium-light_skin_tone,,,,,,,person_walking_medium-light_skin_tone,5,🚶🏼,person walking: medium-light skin tone,People & Body,person-activity
grinning_face_with_smiling_eyes,0.05355462543772999,3.1954259844512234,0.11067955923797533,0.2534918937385886,0.18208572648828197,0.04998431707521466,grinning_face_with_smiling_eyes,7002,😄,grinning face with smiling eyes,Smileys & Emotion,face-smiling
backhand_index_pointing_up_light_skin_tone,0.0,0.9194245453686276,0.0,0.9194245453686276,0.0,0.0,backhand_index_pointing_up_light_skin_tone,69,👆🏻,backhand index pointing up: light skin tone,People & Body,hand-single-finger
Switzerland,,,,,,,Switzerland,49,🇨🇭,flag: Switzerland,Flags,country-flag
Hungary,,,,,,,Hungary,8,🇭🇺,flag: Hungary,Flags,country-flag
kimono,0.0,0.7042483666785474,0.14084967333570947,0.0,0.0,0.0,kimono,7,👘,kimono,Objects,clothing
woman_cook_medium-light_skin_tone,,,,,,,woman_cook_medium-light_skin_tone,4,👩🏼‍🍳,woman cook: medium-light skin tone,People & Body,person-role
woman_medium_skin_tone_blond_hair,,,,,,,woman_medium_skin_tone_blond_hair,3,👱🏽‍♀️,"woman: medium skin tone, blond hair",People & Body,person
crossed_fingers,0.04775184835113513,3.203047058629987,0.21304670802814132,0.12488944953373801,0.20202705071634092,0.08081082028653637,crossed_fingers,7440,🤞,crossed fingers,People & Body,hand-fingers-partial
person_biking_medium_skin_tone,0.0,0.47712125471966244,0.0,0.0,0.0,0.0,person_biking_medium_skin_tone,3,🚴🏽,person biking: medium skin tone,People & Body,person-sport
video_game,0.12902206369431937,1.9353309554147906,0.0,0.6967191439493245,0.15482647643318323,0.1032176509554555,video_game,1045,🎮,video game,Activities,game
cloud_with_lightning,0.0,2.0453229787866576,0.0,0.0,0.0,0.0,cloud_with_lightning,111,🌩️,cloud with lightning,Travel & Places,sky & weather
Japanese_dolls,,,,,,,Japanese_dolls,13,🎎,Japanese dolls,Activities,event
wind_face,0.0,0.9404067961403957,0.0,0.9404067961403957,0.0,0.0,wind_face,76,🌬️,wind face,Travel & Places,sky & weather
file_folder,0.0,0.0,0.0,1.6812412373755872,0.0,0.0,file_folder,48,📁,file folder,Objects,office
sled,0.0,0.38169700377572996,0.19084850188786498,0.0,0.0,0.38169700377572996,sled,9,🛷,sled,Activities,sport
two-thirty,,,,,,,two-thirty,1,🕝,two-thirty,Travel & Places,time
razor,0.16797346396647878,0.7638372256159877,0.09371151147603553,0.14498762152896064,0.06365310213466564,0.4190495890532155,razor,45,🪒,razor,Objects,household
person_getting_haircut,0.0,0.731198998949478,0.0,0.0,0.731198998949478,0.0,person_getting_haircut,29,💇,person getting haircut,People & Body,person-activity
right-facing_fist_light_skin_tone,,,,,,,right-facing_fist_light_skin_tone,16,🤜🏻,right-facing fist: light skin tone,People & Body,hand-fingers-closed
OK_hand,,,,,,,OK_hand,9965,👌,OK hand,People & Body,hand-fingers-partial
crown,0.10139080711304732,2.3700101162674816,0.22812931600435646,0.397113994526102,0.28727395348696744,0.20278161422609464,crown,3861,👑,crown,Objects,clothing
thumbs_up_medium_skin_tone,0.11375924161773517,2.346284358365788,0.19907867283103656,0.21329857803325344,0.17063886242660276,0.14219905202216898,thumbs_up_medium_skin_tone,1532,👍🏽,thumbs up: medium skin tone,People & Body,hand-fingers-closed
bright_button,0.0,1.505149978319906,0.0,0.0,0.0,0.0,bright_button,32,🔆,bright button,Symbols,av-symbol
large_blue_diamond,0.0,0.4600704139038686,0.4600704139038686,0.4600704139038686,0.0,0.0,large_blue_diamond,24,🔷,large blue diamond,Symbols,geometric
pool_8_ball,0.2829946695941636,0.5659893391883272,0.0,0.2829946695941636,0.0,0.2829946695941636,pool_8_ball,26,🎱,pool 8 ball,Activities,game
folded_hands_medium-light_skin_tone,,,,,,,folded_hands_medium-light_skin_tone,7871,🙏🏼,folded hands: medium-light skin tone,People & Body,hands
fly,0.01524202509691044,0.13641612461734842,0.03429455646804849,0.04420187278104028,0.023625138900211184,0.04725027780042237,fly,2,🪰,fly,Animals & Nature,animal-bug
window,0.10607621009268794,0.29351184346035014,0.11122554067971163,0.1627188465499485,0.11328527291452112,0.21318228630278063,window,10,🪟,window,Objects,household
woman_medium-light_skin_tone_red_hair,,,,,,,woman_medium-light_skin_tone_red_hair,2,👩🏼‍🦰,"woman: medium-light skin tone, red hair",People & Body,person
vampire_medium_skin_tone,,,,,,,vampire_medium_skin_tone,1,🧛🏽,vampire: medium skin tone,People & Body,person-fantasy
man_golfing_medium-light_skin_tone,,,,,,,man_golfing_medium-light_skin_tone,2,🏌🏼‍♂️,man golfing: medium-light skin tone,People & Body,person-sport
woman_astronaut,0.627636252551653,0.627636252551653,0.0,0.0,0.0,0.0,woman_astronaut,18,👩‍🚀,woman astronaut,People & Body,person-role
woman_pouting_medium-light_skin_tone,,,,,,,woman_pouting_medium-light_skin_tone,1,🙎🏼‍♀️,woman pouting: medium-light skin tone,People & Body,person-gesture
houses,0.13426678646524137,0.3021002695467931,0.32727529200902583,0.4111920335498017,0.10070008984893102,0.26853357293048274,houses,35,🏘️,houses,Travel & Places,place-building
Portugal,,,,,,,Portugal,63,🇵🇹,flag: Portugal,Flags,country-flag
fairy_medium-light_skin_tone,,,,,,,fairy_medium-light_skin_tone,6,🧚🏼,fairy: medium-light skin tone,People & Body,person-fantasy
soft_ice_cream,0.041537004378916824,2.5199115989876204,0.1799936856419729,0.13845668126305608,0.5676723931785299,0.06922834063152804,soft_ice_cream,3287,🍦,soft ice cream,Food & Drink,food-sweet
Russia,,,,,,,Russia,315,🇷🇺,flag: Russia,Flags,country-flag
chart_increasing,0.0,1.7987336970822598,0.14989447475685497,0.44968342427056496,0.29978894951370993,0.0,chart_increasing,499,📈,chart increasing,Objects,office
articulated_lorry,0.0,1.279553365233605,0.0,0.767732019140163,0.255910673046721,0.0,articulated_lorry,201,🚛,articulated lorry,Travel & Places,transport-ground
man_wearing_turban_medium-dark_skin_tone,,,,,,,man_wearing_turban_medium-dark_skin_tone,3,👳🏾‍♂️,man wearing turban: medium-dark skin tone,People & Body,person-role
waving_hand_medium_skin_tone,0.48481094779937767,0.8080182463322962,0.16160364926645923,0.48481094779937767,0.0,0.32320729853291846,waving_hand_medium_skin_tone,183,👋🏽,waving hand: medium skin tone,People & Body,hand-fingers-open
SOS_button,,,,,,,SOS_button,464,🆘,SOS button,Symbols,alphanum
man_technologist_medium_skin_tone,,,,,,,man_technologist_medium_skin_tone,8,👨🏽‍💻,man technologist: medium skin tone,People & Body,person-role
level_slider,0.0,0.0,0.0,0.0,2.406540180433955,0.0,level_slider,255,🎚️,level slider,Objects,music
face_with_symbols_on_mouth,0.8182480225801797,0.454773637812984,0.49956195062789915,1.066306370478171,0.18776638833945175,1.1782771525154587,face_with_symbols_on_mouth,16030,🤬,face with symbols on mouth,Smileys & Emotion,face-negative
radio,0.23647011833535883,0.6831358974132589,0.24303873273356325,0.334999334308425,0.20362704634433676,0.12480367356588383,radio,67,📻,radio,Objects,music
trumpet,0.3340535622971071,0.3340535622971071,0.3340535622971071,0.3340535622971071,0.3340535622971071,0.3340535622971071,trumpet,101,🎺,trumpet,Objects,musical-instrument
star_and_crescent,0.0,0.0,0.0,1.7853298350107671,0.0,0.0,star_and_crescent,61,☪️,star and crescent,Symbols,religion
lizard,0.2280530270181676,0.5017166594399687,0.13683181621090054,0.4104954486327016,0.09122121080726704,0.13683181621090054,lizard,32,🦎,lizard,Animals & Nature,animal-reptile
scorpion,0.10269615329025399,0.9858830715864384,0.1437746146063556,0.1232353839483048,0.20539230658050797,0.04107846131610159,scorpion,40,🦂,scorpion,Animals & Nature,animal-bug
taxi,0.04971205646114242,0.2485602823057121,0.09942411292228484,0.9072450304158491,0.13670815526814165,0.04971205646114242,taxi,31,🚕,taxi,Travel & Places,transport-ground
clinking_glasses,0.03078684306237902,2.539914552646269,0.07696710765594755,0.12314737224951608,0.1539342153118951,0.06157368612475804,clinking_glasses,969,🥂,clinking glasses,Food & Drink,drink
pig,0.15611814252978243,1.115785548080504,0.238768923869079,0.3306031253571863,0.17448498282740388,0.2938694447619434,pig,204,🐖,pig,Animals & Nature,animal-mammal
right_arrow,1.6193773621588599,0.09166286955616187,0.03055428985205396,0.01527714492602698,1.604100217232833,0.0,right_arrow,2296,➡️,right arrow,Symbols,arrow
vulcan_salute_medium-dark_skin_tone,,,,,,,vulcan_salute_medium-dark_skin_tone,26,🖖🏾,vulcan salute: medium-dark skin tone,People & Body,hand-fingers-open
snowman,0.06319669773235363,1.9590976297029628,0.06319669773235363,0.3791801863941218,0.06319669773235363,0.06319669773235363,snowman,390,☃️,snowman,Travel & Places,sky & weather
woman_in_tuxedo,,,,,,,woman_in_tuxedo,7,🤵‍♀️,woman in tuxedo,People & Body,person-role
person_raising_hand_dark_skin_tone,0.0,0.7781512503836436,0.0,0.0,0.0,0.0,person_raising_hand_dark_skin_tone,6,🙋🏿,person raising hand: dark skin tone,People & Body,person-gesture
woman_juggling,,,,,,,woman_juggling,2,🤹‍♀️,woman juggling,People & Body,person-sport
oncoming_automobile,0.06951532139680326,2.154974963300901,0.3128189462856147,0.06951532139680326,0.1042729820952049,0.03475766069840163,oncoming_automobile,557,🚘,oncoming automobile,Travel & Places,transport-ground
tiger,0.11157778769552412,0.7810445138686688,0.20827853703164503,0.550450419297919,0.08182371097671769,0.34961040144597555,tiger,121,🐅,tiger,Animals & Nature,animal-mammal
vulcan_salute_dark_skin_tone,0.0,0.34948500216800943,0.0,0.34948500216800943,0.0,0.0,vulcan_salute_dark_skin_tone,5,🖖🏿,vulcan salute: dark skin tone,People & Body,hand-fingers-open
Sint_Maarten,,,,,,,Sint_Maarten,1,🇸🇽,flag: Sint Maarten,Flags,country-flag
Palestinian_Territories,,,,,,,Palestinian_Territories,448,🇵🇸,flag: Palestinian Territories,Flags,country-flag
card_index,0.0,0.0,0.0,0.6020599913279624,0.0,0.0,card_index,4,📇,card index,Objects,office
bookmark,0.3612359947967774,0.5418539921951661,0.0,0.0,0.0,0.0,bookmark,8,🔖,bookmark,Objects,book-paper
pushpin,0.14389083280634998,0.14389083280634998,0.14389083280634998,1.1511266624507999,0.5755633312253999,0.0,pushpin,144,📌,pushpin,Objects,office
prayer_beads,0.0,0.5204119982655925,0.0,0.7806179973983888,0.0,0.0,prayer_beads,20,📿,prayer beads,Objects,clothing
man_gesturing_NO_dark_skin_tone,,,,,,,man_gesturing_NO_dark_skin_tone,12,🙅🏿‍♂️,man gesturing NO: dark skin tone,People & Body,person-gesture
woman_with_veil_medium-light_skin_tone,,,,,,,woman_with_veil_medium-light_skin_tone,1,👰🏼‍♀️,woman with veil: medium-light skin tone,People & Body,person-role
woman_running,,,,,,,woman_running,323,🏃‍♀️,woman running,People & Body,person-activity
ice_cream,0.0,1.5728994733329573,0.0,0.48396906871783296,0.12099226717945824,0.12099226717945824,ice_cream,199,🍨,ice cream,Food & Drink,food-sweet
full_moon_face,0.0,1.701778810741462,0.12155562933867586,0.48622251735470345,0.12155562933867586,0.12155562933867586,full_moon_face,357,🌝,full moon face,Travel & Places,sky & weather
wavy_dash,,,,,,,wavy_dash,26,〰️,wavy dash,Symbols,punctuation
magnifying_glass_tilted_right,0.09776428922001446,2.8973780259749735,0.035550650625459805,0.008887662656364951,0.2666298796909485,0.0,magnifying_glass_tilted_right,2024,🔎,magnifying glass tilted right,Objects,light & video
horizontal_traffic_light,,,,,,,horizontal_traffic_light,7,🚥,horizontal traffic light,Travel & Places,transport-ground
man_kneeling_light_skin_tone,,,,,,,man_kneeling_light_skin_tone,6,🧎🏻‍♂️,man kneeling: light skin tone,People & Body,person-activity
guitar,0.16186754442440873,1.8129164975533776,0.16186754442440873,0.19424105330929048,0.12949403553952696,0.09712052665464524,guitar,361,🎸,guitar,Objects,musical-instrument
2nd_place_medal,0.0,0.882068444291761,0.0,0.29402281476392034,0.0,0.0,2nd_place_medal,15,🥈,2nd place medal,Activities,award-medal
woman_in_lotus_position_medium_skin_tone,0.0,1.0,0.0,0.0,0.0,0.0,woman_in_lotus_position_medium_skin_tone,10,🧘🏽‍♀️,woman in lotus position: medium skin tone,People & Body,person-resting
potato,0.16635548271687922,0.9334390974669334,0.40664673553014924,0.3558158935888806,0.08779872698946405,0.3003640660165875,potato,178,🥔,potato,Food & Drink,food-vegetable
raised_fist_medium-light_skin_tone,,,,,,,raised_fist_medium-light_skin_tone,363,✊🏼,raised fist: medium-light skin tone,People & Body,hand-fingers-closed
microphone,0.2804170976422379,2.4302815128993944,0.09347236588074594,0.1635766402913054,0.25704900617205134,0.42062564646335676,microphone,4420,🎤,microphone,Objects,music
goblin,0.1650447458882953,0.7427013564973288,0.1650447458882953,0.7839625429694027,0.3713506782486644,0.24756711883244298,goblin,299,👺,goblin,Smileys & Emotion,face-costume
backhand_index_pointing_left_light_skin_tone,0.5399675451734492,1.0799350903468985,0.0,0.3599783634489661,0.3599783634489661,0.3599783634489661,backhand_index_pointing_left_light_skin_tone,501,👈🏻,backhand index pointing left: light skin tone,People & Body,hand-single-finger
Ecuador,,,,,,,Ecuador,38,🇪🇨,flag: Ecuador,Flags,country-flag
face_without_mouth,0.2041459159162564,1.156826856858786,0.544389109110017,0.6804863863875212,0.06804863863875213,0.37426751251313667,face_without_mouth,1067,😶,face without mouth,Smileys & Emotion,face-neutral-skeptical
victory_hand_light_skin_tone,0.13769225988916972,1.7670506685776783,0.20653838983375458,0.22948709981528287,0.13769225988916972,0.41307677966750916,victory_hand_light_skin_tone,779,✌🏻,victory hand: light skin tone,People & Body,hand-fingers-partial
party_popper,0.02593043368765092,3.492829417726579,0.0337095637939462,0.11409390822566405,0.1581756454946706,0.04408173726900657,party_popper,7393,🎉,party popper,Activities,event
mermaid_dark_skin_tone,0.0,0.0,0.0,0.0,0.0,0.0,mermaid_dark_skin_tone,1,🧜🏿‍♀️,mermaid: dark skin tone,People & Body,person-fantasy
person_with_skullcap_dark_skin_tone,,,,,,,person_with_skullcap_dark_skin_tone,1,👲🏿,person with skullcap: dark skin tone,People & Body,person-role
goggles,0.0,0.795673823076312,0.0,0.31826952923052476,0.0,0.0,goggles,13,🥽,goggles,Objects,clothing
man_in_lotus_position,,,,,,,man_in_lotus_position,5,🧘‍♂️,man in lotus position,People & Body,person-resting
woman_judge_dark_skin_tone,,,,,,,woman_judge_dark_skin_tone,1,👩🏿‍⚖️,woman judge: dark skin tone,People & Body,person-role
heart_with_arrow,0.05497077602990995,2.8506273855510442,0.0314118720170914,0.0785296800427285,0.08638264804700135,0.023558904012818547,heart_with_arrow,1335,💘,heart with arrow,Smileys & Emotion,emotion
pinching_hand,0.2217372438441722,0.6652117315325166,0.0,0.2217372438441722,0.8869489753766888,0.0,pinching_hand,99,🤏,pinching hand,People & Body,hand-fingers-partial
small_blue_diamond,0.0,0.0,0.0,0.4830973119605158,1.6103243732017194,0.0,small_blue_diamond,124,🔹,small blue diamond,Symbols,geometric
person_kneeling,,,,,,,person_kneeling,17,🧎,person kneeling,People & Body,person-activity
amphora,,,,,,,amphora,3,🏺,amphora,Food & Drink,dishware
movie_camera,0.042884526434594644,2.187110848164327,0.17153810573837858,0.37166589576648695,0.1572432635935137,0.18583294788324348,movie_camera,1307,🎥,movie camera,Objects,light & video
man_pilot_light_skin_tone,0.0,0.1505149978319906,0.0,0.1505149978319906,0.0,0.0,man_pilot_light_skin_tone,2,👨🏻‍✈️,man pilot: light skin tone,People & Body,person-role
Haiti,,,,,,,Haiti,45,🇭🇹,flag: Haiti,Flags,country-flag
left-facing_fist_medium-dark_skin_tone,,,,,,,left-facing_fist_medium-dark_skin_tone,19,🤛🏾,left-facing fist: medium-dark skin tone,People & Body,hand-fingers-closed
spoon,0.17800666570310691,0.5848790444530656,0.25429523671872417,0.20343618937497931,0.17800666570310691,0.20343618937497931,spoon,40,🥄,spoon,Food & Drink,dishware
Taurus,,,,,,,Taurus,6,♉,Taurus,Symbols,zodiac
open_file_folder,,,,,,,open_file_folder,22,📂,open file folder,Objects,office
man_elf_medium_skin_tone,,,,,,,man_elf_medium_skin_tone,1,🧝🏽‍♂️,man elf: medium skin tone,People & Body,person-fantasy
spider_web,0.0,1.2108019634349156,0.0,0.9081014725761867,0.15135024542936446,0.15135024542936446,spider_web,264,🕸️,spider web,Animals & Nature,animal-bug
tomato,0.16901151343585746,1.1386038799889346,0.48034851187033173,0.3380230268717149,0.11563945656137617,0.30244165562206077,tomato,350,🍅,tomato,Food & Drink,food-fruit
sushi,0.03119268893915743,1.0917441128705099,0.2807342004524168,0.03119268893915743,0.12477075575662971,0.09357806681747229,sushi,45,🍣,sushi,Food & Drink,food-asian
old_man,0.7592569699389438,0.3796284849694719,0.3796284849694719,0.0,0.0,0.0,old_man,33,👴,old man,People & Body,person
steaming_bowl,0.0,1.4760784320114055,0.3690196080028514,0.0,0.0,0.0,steaming_bowl,70,🍜,steaming bowl,Food & Drink,food-asian
keycap_5,0.29635854173060727,1.185434166922429,0.0,0.0,0.29635854173060727,0.0,keycap_5,60,5️⃣,keycap: 5,Symbols,keycap
anchor,0.07642005624434488,0.9934607311764834,0.2292601687330346,0.15284011248868976,0.0,0.2292601687330346,anchor,48,⚓,anchor,Travel & Places,transport-water
pot_of_food,0.30355813132303056,1.3660115909536374,0.15177906566151528,0.15177906566151528,0.0,0.0,pot_of_food,94,🍲,pot of food,Food & Drink,food-prepared
man_cook_medium-dark_skin_tone,,,,,,,man_cook_medium-dark_skin_tone,5,👨🏾‍🍳,man cook: medium-dark skin tone,People & Body,person-role
mage_light_skin_tone,,,,,,,mage_light_skin_tone,1,🧙🏻,mage: light skin tone,People & Body,person-fantasy
Bahrain,,,,,,,Bahrain,8,🇧🇭,flag: Bahrain,Flags,country-flag
old_woman_medium-light_skin_tone,,,,,,,old_woman_medium-light_skin_tone,29,👵🏼,old woman: medium-light skin tone,People & Body,person
exploding_head,0.22291631308737997,1.0867170263009773,0.4040358174708762,0.7941393653737912,0.6826812088301011,0.42493422182281804,exploding_head,4125,🤯,exploding head,Smileys & Emotion,face-unwell
lipstick,0.10933505998361898,1.8586960197215228,0.05466752999180949,0.16400258997542846,0.16400258997542846,0.21867011996723795,lipstick,371,💄,lipstick,Objects,clothing
teacher,0.0230878462751136,0.4084772802520099,0.06926353882534081,0.044399704375218466,0.02663982262513108,0.030191798975148558,teacher,4,🧑‍🏫,teacher,People & Body,person-role
railway_car,0.0,1.0413926851582251,0.0,0.0,0.0,0.0,railway_car,11,🚃,railway car,Travel & Places,transport-ground
double_exclamation_mark,0.3706559122262898,3.2123512392945117,0.2471039414841932,0.1235519707420966,0.0,0.0,double_exclamation_mark,8988,‼️,double exclamation mark,Symbols,punctuation
woman_judge_medium-light_skin_tone,,,,,,,woman_judge_medium-light_skin_tone,5,👩🏼‍⚖️,woman judge: medium-light skin tone,People & Body,person-role
ninja_medium-light_skin_tone,,,,,,,ninja_medium-light_skin_tone,1,🥷🏼,ninja: medium-light skin tone,People & Body,person-role
people_wrestling,0.0,0.7781512503836436,0.0,0.0,0.0,0.0,people_wrestling,6,🤼,people wrestling,People & Body,person-sport
stop_button,0.16498988188790176,0.08249494094395088,0.0,1.319919055103214,0.0,0.16498988188790176,stop_button,54,⏹️,stop button,Symbols,av-symbol
pregnant_woman_medium-light_skin_tone,,,,,,,pregnant_woman_medium-light_skin_tone,33,🤰🏼,pregnant woman: medium-light skin tone,People & Body,person-role
drum,0.06894418410226563,1.1031069456362501,0.10341627615339845,0.27577673640906253,0.4481371966647266,0.31024882846019536,drum,204,🥁,drum,Objects,musical-instrument
red_heart,0.08978978601773897,4.621632759554565,0.14569663391557644,0.2117683632493844,0.12113150377864787,0.03557708502589658,red_heart,168111,❤️,red heart,Smileys & Emotion,emotion
OK_hand_medium_skin_tone,,,,,,,OK_hand_medium_skin_tone,1208,👌🏽,OK hand: medium skin tone,People & Body,hand-fingers-partial
UP!_button,,,,,,,UP!_button,50,🆙,UP! button,Symbols,alphanum
ambulance,0.12632433119187114,0.4105540763735812,0.2210675795857745,0.15790541398983893,1.0421757323329368,0.06316216559593557,ambulance,105,🚑,ambulance,Travel & Places,transport-ground
balance_scale,0.0,0.93753063169585,0.0,0.93753063169585,0.0,0.0,balance_scale,75,⚖️,balance scale,Objects,tool
man_frowning_medium-dark_skin_tone,,,,,,,man_frowning_medium-dark_skin_tone,3,🙍🏾‍♂️,man frowning: medium-dark skin tone,People & Body,person-gesture
man_golfing_medium-dark_skin_tone,,,,,,,man_golfing_medium-dark_skin_tone,9,🏌🏾‍♂️,man golfing: medium-dark skin tone,People & Body,person-sport
speaking_head,0.4173010905354178,0.9140881030775818,0.11922888301011937,0.5564014540472237,0.14903610376264922,1.5797826998840816,speaking_head,5443,🗣️,speaking head,People & Body,person-symbol
black_small_square,,,,,,,black_small_square,68,▪️,black small square,Symbols,geometric
hand_with_fingers_splayed_dark_skin_tone,,,,,,,hand_with_fingers_splayed_dark_skin_tone,10,🖐🏿,hand with fingers splayed: dark skin tone,People & Body,hand-fingers-open
United_States,,,,,,,United_States,3347,🇺🇸,flag: United States,Flags,country-flag
water_closet,,,,,,,water_closet,7,🚾,water closet,Symbols,transport-sign
bullseye,0.0,1.2973079459717112,0.0,0.6486539729858556,0.0,0.4324359819905705,bullseye,239,🎯,bullseye,Activities,game
man_technologist_dark_skin_tone,,,,,,,man_technologist_dark_skin_tone,4,👨🏿‍💻,man technologist: dark skin tone,People & Body,person-role
woman_facepalming_light_skin_tone,0.3124793683093074,0.8202583418119319,0.41012917090596596,0.8007283812926002,0.3320093288286391,0.6054287760992831,woman_facepalming_light_skin_tone,1910,🤦🏻‍♀️,woman facepalming: light skin tone,People & Body,person-gesture
men_holding_hands_medium_skin_tone,,,,,,,men_holding_hands_medium_skin_tone,2,👬🏽,men holding hands: medium skin tone,People & Body,family
Australia,,,,,,,Australia,177,🇦🇺,flag: Australia,Flags,country-flag
raising_hands_medium-dark_skin_tone,,,,,,,raising_hands_medium-dark_skin_tone,2303,🙌🏾,raising hands: medium-dark skin tone,People & Body,hands
woman_vampire,,,,,,,woman_vampire,23,🧛‍♀️,woman vampire,People & Body,person-fantasy
woman_shrugging_medium-dark_skin_tone,,,,,,,woman_shrugging_medium-dark_skin_tone,809,🤷🏾‍♀️,woman shrugging: medium-dark skin tone,People & Body,person-gesture
kitchen_knife,0.3524801069976744,0.6388701939332848,0.3965401203723837,1.4099204279906976,0.0440600133747093,0.1321800401241279,kitchen_knife,942,🔪,kitchen knife,Food & Drink,dishware
European_Union,,,,,,,European_Union,66,🇪🇺,flag: European Union,Flags,country-flag
Indonesia,,,,,,,Indonesia,45,🇮🇩,flag: Indonesia,Flags,country-flag
woman_mechanic,0.0,1.1185212703757044,0.37284042345856816,0.0,0.0,0.0,woman_mechanic,31,👩‍🔧,woman mechanic,People & Body,person-role
closed_mailbox_with_raised_flag,0.0,1.255272505103306,0.0,0.0,0.0,0.0,closed_mailbox_with_raised_flag,18,📫,closed mailbox with raised flag,Objects,mail
Slovenia,,,,,,,Slovenia,2,🇸🇮,flag: Slovenia,Flags,country-flag
otter,0.0,1.2041199826559248,0.0,0.0,0.0,0.0,otter,16,🦦,otter,Animals & Nature,animal-mammal
toolbox,0.0,0.6020599913279623,0.0,0.0,0.0,0.30102999566398114,toolbox,8,🧰,toolbox,Objects,tool
white_flag,0.0,0.5017166594399687,0.0,1.0034333188799374,0.0,0.0,white_flag,32,🏳️,white flag,Flags,flag
egg,1.0093501795501147,0.8276422557346811,0.25638241305465304,0.2862522087503408,0.2700727360818433,0.19539824684262394,egg,700,🥚,egg,Food & Drink,food-prepared
woman_judge_medium_skin_tone,,,,,,,woman_judge_medium_skin_tone,2,👩🏽‍⚖️,woman judge: medium skin tone,People & Body,person-role
vertical_traffic_light,0.0,0.0,0.0,0.0,1.5563025007672873,0.0,vertical_traffic_light,36,🚦,vertical traffic light,Travel & Places,transport-ground
bus,0.12052919450967474,0.7231751670580484,0.2874157715230705,0.21324395951711686,0.19470100651562844,0.23178691251860525,bus,59,🚌,bus,Travel & Places,transport-ground
brick,0.07869029919097266,0.41593443858085544,0.07869029919097266,0.2697953115119062,0.056207356564980465,0.17986354100793747,brick,12,🧱,brick,Travel & Places,place-building
woman_judge,,,,,,,woman_judge,5,👩‍⚖️,woman judge,People & Body,person-role
chequered_flag,0.12379605341820848,2.1045329081095443,0.0,0.18569408012731273,0.06189802670910424,0.06189802670910424,chequered_flag,345,🏁,chequered flag,Flags,flag
P_button,,,,,,,P_button,24,🅿️,P button,Symbols,alphanum
singer,0.0,0.0,0.0,0.0,0.0,0.0,singer,1,🧑‍🎤,singer,People & Body,person-role
woman_cook_medium_skin_tone,0.0,0.0,0.0,0.47712125471966244,0.0,0.0,woman_cook_medium_skin_tone,3,👩🏽‍🍳,woman cook: medium skin tone,People & Body,person-role
man_dancing_medium-light_skin_tone,,,,,,,man_dancing_medium-light_skin_tone,45,🕺🏼,man dancing: medium-light skin tone,People & Body,person-activity
smiling_face_with_horns,0.18600832634547898,1.6259693354682387,0.1603520054702405,1.4976877310920462,0.134695684595002,0.11866048404797797,smiling_face_with_horns,5289,😈,smiling face with horns,Smileys & Emotion,face-negative
thread,0.09462365591397849,0.45806451612903226,0.07526881720430108,0.1978494623655914,0.07741935483870968,0.0967741935483871,thread,10,🧵,thread,Activities,arts & crafts
sign_of_the_horns_light_skin_tone,0.11473802885367951,1.376856346244154,0.0,0.688428173122077,0.11473802885367951,0.17210704328051926,sign_of_the_horns_light_skin_tone,293,🤘🏻,sign of the horns: light skin tone,People & Body,hand-fingers-partial
Isle_of_Man,,,,,,,Isle_of_Man,3,🇮🇲,flag: Isle of Man,Flags,country-flag
man_tipping_hand_dark_skin_tone,,,,,,,man_tipping_hand_dark_skin_tone,2,💁🏿‍♂️,man tipping hand: dark skin tone,People & Body,person-gesture
red_circle,0.2539718585339309,1.9592114801188953,0.18140847038137922,0.18140847038137922,0.10884508222882754,0.0,red_circle,484,🔴,red circle,Symbols,geometric
woman_student,0.0,1.0209859446948366,0.0,0.5104929723474183,0.0,0.0,woman_student,34,👩‍🎓,woman student,People & Body,person-role
office_building,0.0,0.08882920497451477,0.08882920497451477,0.3553168198980591,1.4212672795922363,0.0,office_building,90,🏢,office building,Travel & Places,place-building
cut_of_meat,0.0,1.557759441904835,0.0,0.38943986047620877,0.1298132868254029,0.1298132868254029,cut_of_meat,161,🥩,cut of meat,Food & Drink,food-prepared
woman_detective_light_skin_tone,0.0,0.0,0.0,1.2041199826559248,0.0,0.0,woman_detective_light_skin_tone,16,🕵🏻‍♀️,woman detective: light skin tone,People & Body,person-role
skunk,0.0,0.0,0.0,0.13979400086720378,0.0,0.5591760034688151,skunk,5,🦨,skunk,Animals & Nature,animal-mammal
man_in_steamy_room_light_skin_tone,,,,,,,man_in_steamy_room_light_skin_tone,1,🧖🏻‍♂️,man in steamy room: light skin tone,People & Body,person-activity
palms_up_together_light_skin_tone,0.0,1.0761441721915281,0.0,1.0761441721915281,0.0,0.0,palms_up_together_light_skin_tone,142,🤲🏻,palms up together: light skin tone,People & Body,hands
person_in_tuxedo_medium_skin_tone,,,,,,,person_in_tuxedo_medium_skin_tone,13,🤵🏽,person in tuxedo: medium skin tone,People & Body,person-role
red_question_mark,,,,,,,red_question_mark,589,❓,red question mark,Symbols,punctuation
Santa_Claus_medium_skin_tone,,,,,,,Santa_Claus_medium_skin_tone,81,🎅🏽,Santa Claus: medium skin tone,People & Body,person-fantasy
Tunisia,,,,,,,Tunisia,10,🇹🇳,flag: Tunisia,Flags,country-flag
